type,K,T,T_days,expiry,bid,ask,V_market,volume,open_interest,iv
put,490.0,0.29041095890410956,106,2026-11-20,0.89,0.92,0.905,1,144,0.4056455920410156
put,495.0,0.29041095890410956,106,2026-11-20,0.92,0.95,0.935,4,171,0.39954213745117195
put,500.0,0.29041095890410956,106,2026-11-20,0.96,0.98,0.97,492,300848,0.393560751953125
put,505.0,0.29041095890410956,106,2026-11-20,1.02,1.04,1.03,5,202,0.3891662646484375
put,510.0,0.29041095890410956,106,2026-11-20,1.06,1.08,1.07,41,200119,0.38355108642578123
put,515.0,0.29041095890410956,106,2026-11-20,1.1,1.12,1.11,7,198,0.3778748736572265
put,520.0,0.29041095890410956,106,2026-11-20,1.16,1.18,1.17,3,317,0.37317521362304684
put,525.0,0.29041095890410956,106,2026-11-20,1.21,1.23,1.22,7,198,0.36780417358398443
put,530.0,0.29041095890410956,106,2026-11-20,1.27,1.29,1.28,34,345,0.3629214099121094
put,535.0,0.29041095890410956,106,2026-11-20,1.32,1.34,1.33,4,33,0.35736726623535153
put,540.0,0.29041095890410956,106,2026-11-20,1.38,1.41,1.395,301,330,0.3526676062011719
put,545.0,0.29041095890410956,106,2026-11-20,1.44,1.47,1.455,5,315,0.3473576007080078
put,550.0,0.29041095890410956,106,2026-11-20,1.52,1.54,1.53,34,694,0.34241380249023434
put,555.0,0.29041095890410956,106,2026-11-20,1.59,1.62,1.605,10,31,0.3377141424560547
put,560.0,0.29041095890410956,106,2026-11-20,1.67,1.69,1.68,29,4774,0.3325262060546875
put,565.0,0.29041095890410956,106,2026-11-20,1.75,1.77,1.76,1,2006,0.3275213732910156
put,570.0,0.29041095890410956,106,2026-11-20,1.82,1.85,1.835,221,694,0.32245550598144523
put,575.0,0.29041095890410956,106,2026-11-20,1.91,1.94,1.9249999999999998,68,884,0.31757274230957033
put,580.0,0.29041095890410956,106,2026-11-20,2.0,2.04,2.02,330,632,0.31287308227539057
put,585.0,0.29041095890410956,106,2026-11-20,2.1,2.14,2.12,5,387,0.30799031860351556
put,590.0,0.29041095890410956,106,2026-11-20,2.21,2.24,2.225,13,1498,0.3030465203857422
put,595.0,0.29041095890410956,106,2026-11-20,2.32,2.36,2.34,5,543,0.2984078948974609
put,600.0,0.29041095890410956,106,2026-11-20,2.45,2.49,2.47,177,2366,0.2938913385009765
put,605.0,0.29041095890410956,106,2026-11-20,2.56,2.6,2.58,24,596,0.28873391937255855
put,610.0,0.29041095890410956,106,2026-11-20,2.71,2.73,2.7199999999999998,98,991,0.28388167297363276
put,615.0,0.29041095890410956,106,2026-11-20,2.86,2.89,2.875,2,481,0.2795482202148437
put,620.0,0.29041095890410956,106,2026-11-20,3.0,3.02,3.01,2,150888,0.2743908010864258
put,625.0,0.29041095890410956,106,2026-11-20,3.18,3.21,3.1950000000000003,25,942,0.27027096923828126
put,630.0,0.29041095890410956,106,2026-11-20,3.34,3.38,3.36,332,100921,0.26557130920410155
put,635.0,0.29041095890410956,106,2026-11-20,3.54,3.59,3.565,115,274,0.2613599255371094
put,640.0,0.29041095890410956,106,2026-11-20,3.74,3.78,3.76,6,656,0.25659923095703124
put,645.0,0.29041095890410956,106,2026-11-20,3.94,3.99,3.965,172,1090,0.25196060546875
put,650.0,0.29041095890410956,106,2026-11-20,4.16,4.2,4.18,6,11780,0.2471083590698242
put,655.0,0.29041095890410956,106,2026-11-20,4.43,4.48,4.455,328,11093,0.24311059631347653
put,660.0,0.29041095890410956,106,2026-11-20,4.69,4.74,4.715,7,10585,0.23853300537109373
put,665.0,0.29041095890410956,106,2026-11-20,4.95,5.0,4.975,79,511,0.2337417935180664
put,670.0,0.29041095890410956,106,2026-11-20,5.27,5.32,5.295,3,2968,0.2294693753051758
put,675.0,0.29041095890410956,106,2026-11-20,5.59,5.65,5.62,1,2565,0.2250291120910644
put,680.0,0.29041095890410956,106,2026-11-20,5.99,6.05,6.02,5,1911,0.22112290115356442
put,685.0,0.29041095890410956,106,2026-11-20,6.37,6.43,6.4,54,5744,0.2166521206665039
put,690.0,0.29041095890410956,106,2026-11-20,6.77,6.82,6.795,1,5827,0.21199823654174804
put,695.0,0.29041095890410956,106,2026-11-20,7.18,7.25,7.215,152,1519,0.2074359042358398
put,700.0,0.29041095890410956,106,2026-11-20,7.65,7.72,7.6850000000000005,23,19146,0.20294986511230467
put,705.0,0.29041095890410956,106,2026-11-20,8.13,8.2,8.165,1,2976,0.19818917053222657
put,710.0,0.29041095890410956,106,2026-11-20,8.65,8.72,8.685,3,2502,0.1934589932250977
put,715.0,0.29041095890410956,106,2026-11-20,9.25,9.32,9.285,6,6980,0.18903398864746096
put,720.0,0.29041095890410956,106,2026-11-20,9.86,9.93,9.895,419,6327,0.1842732940673828
put,725.0,0.29041095890410956,106,2026-11-20,10.58,10.66,10.620000000000001,13,9304,0.18003139312744143
put,730.0,0.29041095890410956,106,2026-11-20,11.37,11.44,11.405,2,2416,0.17569794036865233
put,735.0,0.29041095890410956,106,2026-11-20,12.22,12.24,12.23,40,3394,0.17099828033447267
put,740.0,0.29041095890410956,106,2026-11-20,13.09,13.17,13.129999999999999,91,2105,0.16669534484863285
put,745.0,0.29041095890410956,106,2026-11-20,14.13,14.21,14.170000000000002,7,3071,0.16256788368225097
put,750.0,0.29041095890410956,106,2026-11-20,15.23,15.32,15.275,7,1842,0.15827257751464846
put,755.0,0.29041095890410956,106,2026-11-20,16.45,16.54,16.494999999999997,16,2608,0.15400778861999512
put,760.0,0.29041095890410956,106,2026-11-20,17.8,17.9,17.85,3,1101,0.1498955860900879
put,765.0,0.29041095890410956,106,2026-11-20,19.35,19.46,19.405,20,925,0.14623351333618162
put,770.0,0.29041095890410956,106,2026-11-20,20.99,21.11,21.049999999999997,55,1149,0.14226626785278318
put,775.0,0.29041095890410956,106,2026-11-20,22.83,22.95,22.89,515,295,0.13851264328002932
put,780.0,0.29041095890410956,106,2026-11-20,24.83,24.95,24.89,11,358,0.1347285014343262
put,785.0,0.29041095890410956,106,2026-11-20,27.09,27.22,27.155,2,44,0.13150892913818357
put,790.0,0.29041095890410956,106,2026-11-20,29.33,29.46,29.395,18,190,0.12694659683227538
put,795.0,0.29041095890410956,106,2026-11-20,31.94,32.28,32.11,1,32,0.12473409454345702
put,800.0,0.29041095890410956,106,2026-11-20,35.03,35.15,35.09,31,173,0.1215908154296875
put,805.0,0.29041095890410956,106,2026-11-20,37.62,39.57,38.595,2,21,0.12756457160949708
put,810.0,0.29041095890410956,106,2026-11-20,40.26,42.95,41.605000000000004,10,0,0.1256496127319336
put,815.0,0.29041095890410956,106,2026-11-20,44.37,46.19,45.28,53,31,0.12131615997314452
put,820.0,0.29041095890410956,106,2026-11-20,63.95,67.46,65.705,2,0,0.24059292129516602
put,825.0,0.29041095890410956,106,2026-11-20,51.06,54.5,52.78,100,100,0.12329978271484376
put,830.0,0.29041095890410956,106,2026-11-20,56.05,58.08,57.065,20,0,0.11718106948852539
put,850.0,0.29041095890410956,106,2026-11-20,109.23,112.51,110.87,19,0,0.3927749321746826
put,865.0,0.29041095890410956,106,2026-11-20,118.14,118.14,118.14,1,0,1.0000000000000003e-05
put,900.0,0.29041095890410956,106,2026-11-20,153.33,156.84,155.085,0,0,0.44052683502197265
put,950.0,0.29041095890410956,106,2026-11-20,193.86,197.3,195.58,1,0,0.4429682168579102
call,150.0,0.36712328767123287,134,2026-12-18,624.85,628.12,626.485,2,6,1.1596721704101562
call,200.0,0.36712328767123287,134,2026-12-18,576.26,579.4,577.8299999999999,3,738,1.107426337890625
call,210.0,0.36712328767123287,134,2026-12-18,535.25,538.72,536.985,2,382,1.0000000000000003e-05
call,220.0,0.36712328767123287,134,2026-12-18,519.23,522.72,520.975,71,82,1.0000000000000003e-05
call,230.0,0.36712328767123287,134,2026-12-18,523.56,526.89,525.2249999999999,1,14,1.0000000000000003e-05
call,240.0,0.36712328767123287,134,2026-12-18,536.3,539.62,537.96,1,27,0.9741213525390625
call,245.0,0.36712328767123287,134,2026-12-18,424.91,428.79,426.85,4,21,1.0000000000000003e-05
call,250.0,0.36712328767123287,134,2026-12-18,526.1,529.61,527.855,7,146,0.9348151049804687
call,255.0,0.36712328767123287,134,2026-12-18,500.96,504.62,502.78999999999996,1,4,1.0000000000000003e-05
call,260.0,0.36712328767123287,134,2026-12-18,517.29,520.57,518.9300000000001,1,16,0.9681399670410156
call,265.0,0.36712328767123287,134,2026-12-18,430.6,434.44,432.52,2,120,1.0000000000000003e-05
call,270.0,0.36712328767123287,134,2026-12-18,476.35,479.88,478.115,2,65,1.0000000000000003e-05
call,275.0,0.36712328767123287,134,2026-12-18,502.48,505.83,504.155,1,126,0.9331061376953125
call,280.0,0.36712328767123287,134,2026-12-18,460.84,464.31,462.575,1,56,1.0000000000000003e-05
call,285.0,0.36712328767123287,134,2026-12-18,385.58,389.46,387.52,2,103,1.0000000000000003e-05
call,290.0,0.36712328767123287,134,2026-12-18,369.0,369.0,369.0,1,0,1.0000000000000003e-05
call,295.0,0.36712328767123287,134,2026-12-18,393.0,397.73,395.365,1,78,1.0000000000000003e-05
call,300.0,0.36712328767123287,134,2026-12-18,478.01,481.06,479.53499999999997,1,241,0.8774426318359375
call,305.0,0.36712328767123287,134,2026-12-18,437.57,437.57,437.57,2,0,1.0000000000000003e-05
call,310.0,0.36712328767123287,134,2026-12-18,446.05,446.05,446.05,1,0,1.0000000000000003e-05
call,315.0,0.36712328767123287,134,2026-12-18,436.98,440.41,438.69500000000005,9,147,1.0000000000000003e-05
call,320.0,0.36712328767123287,134,2026-12-18,458.36,461.43,459.895,1,29,0.8371598315429687
call,325.0,0.36712328767123287,134,2026-12-18,432.54,436.05,434.295,1,58,1.0000000000000003e-05
call,330.0,0.36712328767123287,134,2026-12-18,415.5,415.5,415.5,1,0,1.0000000000000003e-05
call,335.0,0.36712328767123287,134,2026-12-18,422.77,426.28,424.525,1,11,1.0000000000000003e-05
call,340.0,0.36712328767123287,134,2026-12-18,308.13,308.13,308.13,11,0,1.0000000000000003e-05
call,345.0,0.36712328767123287,134,2026-12-18,416.84,416.84,416.84,2,0,1.0000000000000003e-05
call,350.0,0.36712328767123287,134,2026-12-18,428.98,432.27,430.625,5,74,0.7852804675292968
call,355.0,0.36712328767123287,134,2026-12-18,423.04,426.55,424.795,1,13,0.7451807708740235
call,360.0,0.36712328767123287,134,2026-12-18,418.42,421.78,420.1,10,21,0.7436549072265625
call,365.0,0.36712328767123287,134,2026-12-18,414.34,417.51,415.92499999999995,1,75,0.7576318182373047
call,370.0,0.36712328767123287,134,2026-12-18,408.52,411.83,410.17499999999995,1,111,0.7225369543457032
call,375.0,0.36712328767123287,134,2026-12-18,403.61,406.93,405.27,3,15,0.713992117919922
call,380.0,0.36712328767123287,134,2026-12-18,398.7,402.1,400.4,2,35,0.7065459033203125
call,385.0,0.36712328767123287,134,2026-12-18,372.67,376.16,374.415,4,23,1.0000000000000003e-05
call,390.0,0.36712328767123287,134,2026-12-18,388.91,392.24,390.57500000000005,1,145,0.6890900231933594
call,395.0,0.36712328767123287,134,2026-12-18,360.82,360.82,360.82,5,0,1.0000000000000003e-05
call,400.0,0.36712328767123287,134,2026-12-18,379.98,383.27,381.625,10,13719,0.6950714086914063
call,405.0,0.36712328767123287,134,2026-12-18,351.33,351.33,351.33,1,0,1.0000000000000003e-05
call,410.0,0.36712328767123287,134,2026-12-18,370.08,373.42,371.75,1,160,0.6758455267333985
call,415.0,0.36712328767123287,134,2026-12-18,365.19,368.53,366.86,41,328,0.6674837939453127
call,420.0,0.36712328767123287,134,2026-12-18,360.3,363.64,361.97,3,171,0.6591220611572266
call,425.0,0.36712328767123287,134,2026-12-18,355.42,358.58,357.0,1,282,0.6489903265380859
call,430.0,0.36712328767123287,134,2026-12-18,349.89,353.09,351.49,6,167,0.626377027282715
call,435.0,0.36712328767123287,134,2026-12-18,310.6,314.05,312.32500000000005,3,103,1.0000000000000003e-05
call,440.0,0.36712328767123287,134,2026-12-18,340.75,344.02,342.385,1,327,0.6255835781860352
call,445.0,0.36712328767123287,134,2026-12-18,335.86,339.19,337.525,1,97,0.6180458117675782
call,450.0,0.36712328767123287,134,2026-12-18,330.34,333.67,332.005,10,214,0.5966226861572266
call,455.0,0.36712328767123287,134,2026-12-18,312.43,312.43,312.43,4,0,1.0000000000000003e-05
call,460.0,0.36712328767123287,134,2026-12-18,321.2,324.54,322.87,2,170,0.5939982006835938
call,465.0,0.36712328767123287,134,2026-12-18,315.49,318.88,317.185,2,89,0.5701336932373047
call,470.0,0.36712328767123287,134,2026-12-18,310.63,314.01,312.32,1,244,0.56290109954834
call,475.0,0.36712328767123287,134,2026-12-18,305.75,309.13,307.44,1,1119,0.5553938504028321
call,480.0,0.36712328767123287,134,2026-12-18,301.78,305.03,303.405,7,212,0.563602996826172
call,485.0,0.36712328767123287,134,2026-12-18,296.93,300.16,298.545,1,872,0.5561262649536134
call,490.0,0.36712328767123287,134,2026-12-18,291.96,295.28,293.62,3,853,0.5475203939819336
call,495.0,0.36712328767123287,134,2026-12-18,286.14,289.65,287.895,1,1997,0.5249986465454101
call,500.0,0.36712328767123287,134,2026-12-18,281.66,284.78,283.22,1,3672,0.5211229528808592
call,505.0,0.36712328767123287,134,2026-12-18,277.35,280.69,279.02,5,1504,0.5248765774536133
call,510.0,0.36712328767123287,134,2026-12-18,271.55,275.07,273.31,6,1978,0.5035755209350586
call,515.0,0.36712328767123287,134,2026-12-18,266.69,270.21,268.45,3,2192,0.5239305419921875
call,520.0,0.36712328767123287,134,2026-12-18,262.16,265.36,263.76,4,3080,0.5163622583007812
call,525.0,0.36712328767123287,134,2026-12-18,257.35,260.5,258.925,1,824,0.5086719055175781
call,530.0,0.36712328767123287,134,2026-12-18,252.21,255.65,253.93,7,2135,0.501103621826172
call,535.0,0.36712328767123287,134,2026-12-18,248.31,251.56,249.935,8,2378,0.5038806936645508
call,540.0,0.36712328767123287,134,2026-12-18,242.67,245.97,244.32,1,3484,0.48627222717285157
call,545.0,0.36712328767123287,134,2026-12-18,238.47,241.89,240.18,7,1714,0.4887746435546876
call,550.0,0.36712328767123287,134,2026-12-18,233.73,236.96,235.345,2,4045,0.4800161862182617
call,555.0,0.36712328767123287,134,2026-12-18,228.9,232.23,230.565,2,1688,0.47376014526367194
call,560.0,0.36712328767123287,134,2026-12-18,224.08,227.2,225.64,8,1930,0.46381151428222656
call,565.0,0.36712328767123287,134,2026-12-18,218.52,221.99,220.255,1,1624,0.4517571914672852
call,570.0,0.36712328767123287,134,2026-12-18,213.56,216.75,215.155,5,5237,0.43945873046875
call,575.0,0.36712328767123287,134,2026-12-18,209.64,212.81,211.225,3,856,0.4425104577636719
call,580.0,0.36712328767123287,134,2026-12-18,204.84,208.05,206.445,1,2012,0.43576614044189454
call,585.0,0.36712328767123287,134,2026-12-18,200.08,203.38,201.73000000000002,1,1010,0.42996785858154296
call,590.0,0.36712328767123287,134,2026-12-18,195.16,198.6,196.88,2,985,0.4228878512573242
call,595.0,0.36712328767123287,134,2026-12-18,189.84,193.0,191.42000000000002,1,1530,0.4070646452331543
call,600.0,0.36712328767123287,134,2026-12-18,185.63,189.05,187.34,1,4613,0.4087583538818359
call,605.0,0.36712328767123287,134,2026-12-18,180.22,183.7,181.95999999999998,2,3102,0.395788512878418
call,610.0,0.36712328767123287,134,2026-12-18,175.36,178.88,177.12,1,1327,0.3882965223693848
call,615.0,0.36712328767123287,134,2026-12-18,171.39,174.72,173.055,4,1456,0.3872436764526367
call,620.0,0.36712328767123287,134,2026-12-18,166.66,170.08,168.37,13,2727,0.38127754959106436
call,625.0,0.36712328767123287,134,2026-12-18,161.21,164.63,162.92000000000002,31,1562,0.3676515872192383
call,630.0,0.36712328767123287,134,2026-12-18,156.73,159.93,158.32999999999998,7,912,0.36113614944458
call,635.0,0.36712328767123287,134,2026-12-18,151.79,155.31,153.55,1,1748,0.35526157440185535
call,640.0,0.36712328767123287,134,2026-12-18,148.0,151.29,149.64499999999998,17,2219,0.3545139012145995
call,645.0,0.36712328767123287,134,2026-12-18,143.29,146.55,144.92000000000002,28,1027,0.34728130752563474
call,650.0,0.36712328767123287,134,2026-12-18,138.7,142.01,140.355,17,3458,0.3416661293029785
call,655.0,0.36712328767123287,134,2026-12-18,133.19,136.71,134.95,2,1083,0.32968809967041013
call,660.0,0.36712328767123287,134,2026-12-18,128.61,132.11,130.36,1,1428,0.3234625759887695
call,665.0,0.36712328767123287,134,2026-12-18,124.86,128.01,126.435,1,1641,0.3210364527893066
call,670.0,0.36712328767123287,134,2026-12-18,119.45,122.88,121.16499999999999,11,2356,0.3104317004394531
call,675.0,0.36712328767123287,134,2026-12-18,114.92,118.35,116.63499999999999,1,4400,0.30438928039550783
call,680.0,0.36712328767123287,134,2026-12-18,111.21,114.41,112.81,8,4771,0.3025429853820801
call,685.0,0.36712328767123287,134,2026-12-18,106.74,109.94,108.34,4,2877,0.2965463412475585
call,690.0,0.36712328767123287,134,2026-12-18,102.37,105.57,103.97,11,3520,0.29109900802612293
call,695.0,0.36712328767123287,134,2026-12-18,97.18,100.49,98.83500000000001,11,2180,0.2805858074951171
call,700.0,0.36712328767123287,134,2026-12-18,93.5,95.59,94.545,1,9812,0.27127803924560545
call,705.0,0.36712328767123287,134,2026-12-18,89.04,91.06,90.05000000000001,1,3459,0.26436587692260743
call,710.0,0.36712328767123287,134,2026-12-18,84.42,87.86,86.14,32,6934,0.2659069992065429
call,715.0,0.36712328767123287,134,2026-12-18,80.44,82.43,81.435,15,2533,0.2527998304748535
call,720.0,0.36712328767123287,134,2026-12-18,75.99,79.37,77.68,19,4135,0.254463021850586
call,725.0,0.36712328767123287,134,2026-12-18,71.38,73.6,72.49,27,3113,0.23909757492065425
call,730.0,0.36712328767123287,134,2026-12-18,67.87,69.85,68.86,1,8294,0.23590851989746092
call,735.0,0.36712328767123287,134,2026-12-18,63.82,65.82,64.82,8,4050,0.23068243690490722
call,740.0,0.36712328767123287,134,2026-12-18,59.37,62.47,60.92,11,6666,0.22905739212036136
call,745.0,0.36712328767123287,134,2026-12-18,55.22,58.59,56.905,7,5650,0.22397626617431637
call,750.0,0.36712328767123287,134,2026-12-18,53.03,54.8,53.915,8,26921,0.21903246795654296
call,755.0,0.36712328767123287,134,2026-12-18,48.05,50.87,49.459999999999994,3,4844,0.21292138404846192
call,760.0,0.36712328767123287,134,2026-12-18,44.83,46.84,45.835,119,8709,0.20589478195190425
call,765.0,0.36712328767123287,134,2026-12-18,41.34,43.36,42.35,5,5984,0.20140874282836913
call,770.0,0.36712328767123287,134,2026-12-18,37.72,39.71,38.715,405,10558,0.19554942642211914
call,775.0,0.36712328767123287,134,2026-12-18,36.3,36.64,36.47,23,8579,0.19226119026184083
call,780.0,0.36712328767123287,134,2026-12-18,33.44,33.54,33.489999999999995,9,24247,0.18825579818725585
call,785.0,0.36712328767123287,134,2026-12-18,30.43,30.52,30.475,11,13419,0.1840978197479248
call,790.0,0.36712328767123287,134,2026-12-18,27.44,27.54,27.490000000000002,7,12247,0.1795278581237793
call,795.0,0.36712328767123287,134,2026-12-18,24.96,25.07,25.015,1,8690,0.17704070037841796
call,800.0,0.36712328767123287,134,2026-12-18,22.61,22.71,22.66,27,19636,0.17449250808715822
call,805.0,0.36712328767123287,134,2026-12-18,20.33,20.43,20.38,15,11274,0.1716925482940674
call,810.0,0.36712328767123287,134,2026-12-18,18.26,18.33,18.295,3,8551,0.16919776123046876
call,815.0,0.36712328767123287,134,2026-12-18,16.29,16.35,16.32,2,11778,0.16664956893920901
call,820.0,0.36712328767123287,134,2026-12-18,14.48,14.56,14.52,9,13083,0.16448284255981444
call,825.0,0.36712328767123287,134,2026-12-18,12.86,12.95,12.905,101,13345,0.16265180618286135
call,830.0,0.36712328767123287,134,2026-12-18,11.35,11.42,11.385,3,10878,0.16057663162231445
call,835.0,0.36712328767123287,134,2026-12-18,9.97,10.04,10.004999999999999,1,8732,0.15869981933593752
call,840.0,0.36712328767123287,134,2026-12-18,8.59,8.65,8.620000000000001,2,5668,0.15592274749755858
call,845.0,0.36712328767123287,134,2026-12-18,7.67,7.74,7.705,1,4259,0.15584645431518557
call,850.0,0.36712328767123287,134,2026-12-18,6.77,6.84,6.805,27,12120,0.15520559158325198
call,855.0,0.36712328767123287,134,2026-12-18,5.88,5.95,5.915,88,3710,0.15393912475585939
call,860.0,0.36712328767123287,134,2026-12-18,5.14,5.19,5.165,1,5219,0.15303886520385745
call,865.0,0.36712328767123287,134,2026-12-18,4.29,4.35,4.32,1,856,0.15058222473144534
call,870.0,0.36712328767123287,134,2026-12-18,3.82,3.88,3.8499999999999996,151,2286,0.15108575973510746
call,875.0,0.36712328767123287,134,2026-12-18,3.35,3.4,3.375,305,3772,0.15091791473388677
call,880.0,0.36712328767123287,134,2026-12-18,2.86,2.91,2.885,1,3119,0.14997187927246097
call,885.0,0.36712328767123287,134,2026-12-18,2.49,2.54,2.515,256,2939,0.14991084472656252
call,890.0,0.36712328767123287,134,2026-12-18,2.14,2.19,2.165,400,2003,0.14948360290527346
call,895.0,0.36712328767123287,134,2026-12-18,1.8,1.84,1.82,195,841,0.14838498107910159
call,900.0,0.36712328767123287,134,2026-12-18,1.61,1.66,1.635,100,7163,0.14957515472412108
call,905.0,0.36712328767123287,134,2026-12-18,1.35,1.4,1.375,6,2050,0.14878170562744142
call,910.0,0.36712328767123287,134,2026-12-18,1.21,1.25,1.23,2,3975,0.14972774108886722
call,915.0,0.36712328767123287,134,2026-12-18,1.03,1.06,1.045,8,1416,0.1492394647216797
call,920.0,0.36712328767123287,134,2026-12-18,0.92,0.95,0.935,1,673,0.15027705200195315
call,925.0,0.36712328767123287,134,2026-12-18,0.82,0.85,0.835,8,1142,0.15125360473632815
call,930.0,0.36712328767123287,134,2026-12-18,0.73,0.76,0.745,7,93,0.15223015747070315
call,935.0,0.36712328767123287,134,2026-12-18,0.65,0.68,0.665,7,1997,0.15314567565917972
call,940.0,0.36712328767123287,134,2026-12-18,0.56,0.59,0.575,14,375,0.15338981384277345
call,945.0,0.36712328767123287,134,2026-12-18,0.51,0.53,0.52,45,39,0.1544274011230469
call,950.0,0.36712328767123287,134,2026-12-18,0.46,0.48,0.47,10,981,0.15564809204101562
call,955.0,0.36712328767123287,134,2026-12-18,0.4,0.43,0.41500000000000004,40,89,0.15650257568359377
call,960.0,0.36712328767123287,134,2026-12-18,0.36,0.39,0.375,7,941,0.1577232666015625
call,965.0,0.36712328767123287,134,2026-12-18,0.33,0.36,0.345,1,549,0.15931016479492188
call,970.0,0.36712328767123287,134,2026-12-18,0.3,0.32,0.31,4,1007,0.15992051025390625
call,975.0,0.36712328767123287,134,2026-12-18,0.27,0.29,0.28,2,1025,0.16101913208007812
call,980.0,0.36712328767123287,134,2026-12-18,0.24,0.27,0.255,2,1302,0.16272809936523439
call,985.0,0.36712328767123287,134,2026-12-18,0.22,0.25,0.235,1,419,0.1641929284667969
call,990.0,0.36712328767123287,134,2026-12-18,0.2,0.23,0.21500000000000002,7,866,0.16553568847656253
call,995.0,0.36712328767123287,134,2026-12-18,0.19,0.21,0.2,202,1729,0.16663431030273443
call,1000.0,0.36712328767123287,134,2026-12-18,0.18,0.19,0.185,13,2372,0.16748879394531252
put,150.0,0.36712328767123287,134,2026-12-18,0.03,0.06,0.045,202,29832,0.8652357226562499
put,200.0,0.36712328767123287,134,2026-12-18,0.09,0.11,0.1,290,31904,0.7675804492187501
put,210.0,0.36712328767123287,134,2026-12-18,0.1,0.12,0.11,57,1268,0.747072841796875
put,220.0,0.36712328767123287,134,2026-12-18,0.11,0.13,0.12,6,2402,0.727541787109375
put,230.0,0.36712328767123287,134,2026-12-18,0.13,0.15,0.14,1,8240,0.7128934960937501
put,240.0,0.36712328767123287,134,2026-12-18,0.15,0.16,0.155,21,48829,0.6953155468750001
put,245.0,0.36712328767123287,134,2026-12-18,0.15,0.17,0.16,1,312,0.6860382958984376
put,250.0,0.36712328767123287,134,2026-12-18,0.16,0.18,0.16999999999999998,2,5127,0.6787141503906251
put,255.0,0.36712328767123287,134,2026-12-18,0.17,0.19,0.18,2,1451,0.6709017285156251
put,260.0,0.36712328767123287,134,2026-12-18,0.18,0.2,0.19,2,5227,0.6635775830078127
put,265.0,0.36712328767123287,134,2026-12-18,0.19,0.21,0.2,1,224,0.6557651611328126
put,270.0,0.36712328767123287,134,2026-12-18,0.2,0.22,0.21000000000000002,1,578,0.648441015625
put,275.0,0.36712328767123287,134,2026-12-18,0.21,0.23,0.22,1,5491,0.64062859375
put,280.0,0.36712328767123287,134,2026-12-18,0.22,0.24,0.22999999999999998,1,4864,0.632816171875
put,285.0,0.36712328767123287,134,2026-12-18,0.23,0.25,0.24,1,306,0.6250037500000001
put,290.0,0.36712328767123287,134,2026-12-18,0.25,0.27,0.26,501,14448,0.6201209863281252
put,295.0,0.36712328767123287,134,2026-12-18,0.26,0.28,0.27,1,2358,0.6127968408203126
put,300.0,0.36712328767123287,134,2026-12-18,0.27,0.29,0.28,2,8033,0.6049844189453126
put,305.0,0.36712328767123287,134,2026-12-18,0.29,0.31,0.3,1,378,0.5996133789062501
put,310.0,0.36712328767123287,134,2026-12-18,0.3,0.32,0.31,2,2073,0.5918009570312501
put,315.0,0.36712328767123287,134,2026-12-18,0.31,0.33,0.32,40,804,0.5839885351562499
put,320.0,0.36712328767123287,134,2026-12-18,0.33,0.35,0.33999999999999997,10,1470,0.5786174951171875
put,325.0,0.36712328767123287,134,2026-12-18,0.34,0.36,0.35,10,3177,0.5708050732421875
put,330.0,0.36712328767123287,134,2026-12-18,0.36,0.38,0.37,1,972,0.5649457568359376
put,335.0,0.36712328767123287,134,2026-12-18,0.38,0.4,0.39,10,236,0.5590864404296876
put,340.0,0.36712328767123287,134,2026-12-18,0.4,0.42,0.41000000000000003,5,2174,0.5532271240234375
put,345.0,0.36712328767123287,134,2026-12-18,0.41,0.43,0.42,1040,1438,0.5456588403320313
put,350.0,0.36712328767123287,134,2026-12-18,0.43,0.45,0.44,60,6790,0.5395553857421876
put,355.0,0.36712328767123287,134,2026-12-18,0.45,0.47,0.45999999999999996,2,1329,0.5336960693359375
put,360.0,0.36712328767123287,134,2026-12-18,0.47,0.49,0.48,19,3507,0.5273484765625001
put,365.0,0.36712328767123287,134,2026-12-18,0.49,0.51,0.5,1,1913,0.5212450219726561
put,370.0,0.36712328767123287,134,2026-12-18,0.51,0.53,0.52,1,2857,0.5151415673828125
put,375.0,0.36712328767123287,134,2026-12-18,0.53,0.55,0.54,13,7748,0.508793974609375
put,380.0,0.36712328767123287,134,2026-12-18,0.55,0.57,0.56,220,1829,0.5026905200195313
put,385.0,0.36712328767123287,134,2026-12-18,0.58,0.6,0.59,104,3306,0.4985401708984375
put,390.0,0.36712328767123287,134,2026-12-18,0.59,0.61,0.6,250,4892,0.49121602539062503
put,395.0,0.36712328767123287,134,2026-12-18,0.62,0.64,0.63,5,7746,0.4858449853515625
put,400.0,0.36712328767123287,134,2026-12-18,0.64,0.66,0.65,3,28793,0.47949739257812496
put,405.0,0.36712328767123287,134,2026-12-18,0.67,0.69,0.6799999999999999,1,1253,0.47412635253906255
put,410.0,0.36712328767123287,134,2026-12-18,0.7,0.72,0.71,1,16376,0.4686332434082031
put,415.0,0.36712328767123287,134,2026-12-18,0.72,0.74,0.73,3,5039,0.4622856506347657
put,420.0,0.36712328767123287,134,2026-12-18,0.75,0.77,0.76,8,4473,0.4567925415039063
put,425.0,0.36712328767123287,134,2026-12-18,0.79,0.81,0.8,2,7752,0.4519097778320313
put,430.0,0.36712328767123287,134,2026-12-18,0.83,0.84,0.835,14,2534,0.446294599609375
put,435.0,0.36712328767123287,134,2026-12-18,0.86,0.87,0.865,2,1152,0.4405573522949219
